,Station,date,meas
609,Son0011,1976-05-01,411.32640000000015
610,Son0012,1976-05-01,389.59439999999967
611,Son0014,1976-05-01,432.5808332885746
612,Son0016,1976-05-01,417.15159999999975
613,Son0017,1976-05-01,441.3388000000006
614,Son0018,1976-05-01,471.6155880859374
615,Son0021,1976-05-01,520.5243000000005
616,Son0022,1976-05-01,428.02676389160166
617,Son0023,1976-05-01,405.5255426757812
618,Son0024,1976-05-01,406.2411785034178
619,Son0025,1976-05-01,420.1014995971684
620,Son0027,1976-05-01,428.8843823730464
621,Son0028,1976-05-01,399.0812999999999
622,Son0029,1976-05-01,398.39969999999965
623,Son0030,1976-05-01,371.8830000000001
624,Son0031,1976-05-01,351.1538000000002
625,Son0034,1976-05-01,361.00869999999975
626,Son0036,1976-05-01,285.55489999999975
627,Son0037,1976-05-01,569.5442000000005
628,Son0038,1976-05-01,266.50321071777324
629,Son0039,1976-05-01,282.94409211425767
630,Son0040,1976-05-01,862.002699999999
631,Son0041,1976-05-01,941.5952999999996
