,Station,date,meas
490,Son0113,1975-12-01,2.2606277465820312
491,Son0114,1975-12-01,2.598491668701172
492,Son0115,1975-12-01,6.114093780517578
493,Son0120,1975-12-01,5.552812576293945
494,Son0123,1975-12-01,-6.56121826171875
495,Son0124,1975-12-01,0.0596466064453125
496,Son0125,1975-12-01,0.0976715087890625
497,Son0126,1975-12-01,3.2669267654418945
498,Son0127,1975-12-01,0.7686367034912109
499,Son0128,1975-12-01,0.6627311706542969
500,Son0129,1975-12-01,-1.6173477172851562
501,Son0131,1975-12-01,6.056184768676758
502,Son0132,1975-12-01,5.691865921020508
503,Son0133,1975-12-01,5.691865921020508
504,Son0134,1975-12-01,1.9749555587768555
505,Son0135,1975-12-01,3.703166961669922
506,Son0136,1975-12-01,0.5155735015869141
507,Son0137,1975-12-01,1.120539665222168
508,Son0138,1975-12-01,0.5155735015869141
509,Son0139,1975-12-01,-0.5971574783325195
510,Son0145,1975-12-01,1.1840648353099823
511,Son0146,1975-12-01,3.4636515378952026
512,Son0147,1975-12-01,3.4636515378952026
513,Son0152,1975-12-01,4.419737815856934
514,Son0154,1975-12-01,4.626549601554871
515,Son0155,1975-12-01,3.2797508239746094
516,Son0157,1975-12-01,4.505687713623047
517,Son0158,1975-12-01,4.505687713623047
518,Son0159,1975-12-01,4.8306732177734375
519,Son0160,1975-12-01,5.272228240966797
520,Son0161,1975-12-01,5.17774772644043
521,Son0162,1975-12-01,6.193778991699219
522,Son0164,1975-12-01,0.028717041015625
523,Son0166,1975-12-01,-1.4586076736450195
524,Son0167,1975-12-01,-1.3316946029663086
525,Son0168,1975-12-01,-0.7798480987548828
526,Son0169,1975-12-01,-0.7215690612792969
527,Son0170,1975-12-01,-0.4476203918457031
528,Son0171,1975-12-01,-1.7389240264892578
529,Son0172,1975-12-01,-1.6893787384033203
530,Son0174,1975-12-01,1.6389579772949219
531,Son0175,1975-12-01,-1.2932624816894531
532,Son0176,1975-12-01,3.0539255142211914
533,Son0177,1975-12-01,4.856424331665039
534,Son0179,1975-12-01,6.178497314453125
535,Son0180,1975-12-01,4.761444091796875
536,Son0183,1975-12-01,-5.601806640625
537,Son0184,1975-12-01,-5.6033935546875
538,Son0185,1975-12-01,-3.6175537109375
539,Son0186,1975-12-01,0.01519775390625
540,Son0187,1975-12-01,-2.78472900390625
541,Son0188,1975-12-01,0.3875234127044678
542,Son0189,1975-12-01,4.819770812988281
543,Son0191,1975-12-01,2.3248443603515625
544,Son0192,1975-12-01,-3.43798828125
545,Son0193,1975-12-01,0.02298736572265625
546,Son0201,1975-12-01,1.70721435546875
547,Son0224,1975-12-01,-1.43310546875
548,Son0235,1975-12-01,-0.846435546875
549,Son0265,1975-12-01,5.163934707641602
550,Son0267,1975-12-01,7.060962677001953
551,Son0277,1975-12-01,7.319437026977539
552,Son0279,1975-12-01,6.691997528076172
553,Son0286,1975-12-01,6.118019104003906
554,Son0288,1975-12-01,0.189275860786438
555,Son0315,1975-12-01,5.236506342887878
556,Son0316,1975-12-01,5.236506342887878
557,Son0317,1975-12-01,5.322363972663879
558,Son0318,1975-12-01,5.322363972663879
559,Son0319,1975-12-01,5.322363972663879
560,Son0320,1975-12-01,5.236506342887878
561,Son0321,1975-12-01,5.680532455444336
562,Son0322,1975-12-01,5.685800552368164
563,Son0323,1975-12-01,5.685800552368164
564,Son0324,1975-12-01,5.685800552368164
565,Son0328,1975-12-01,1.5029869079589844
566,Son0331,1975-12-01,0.9849662780761719
567,Son0332,1975-12-01,-0.7696094512939453
568,Son0333,1975-12-01,5.224174499511719
569,Son0334,1975-12-01,5.224174499511719
570,Son0335,1975-12-01,6.463319778442383
571,Son0336,1975-12-01,6.109748840332031
572,Son0339,1975-12-01,1.18695068359375
573,Son0340,1975-12-01,4.593719482421875
574,Son0341,1975-12-01,2.0188509225845337
575,Son0342,1975-12-01,2.0188509225845337
576,Son0343,1975-12-01,1.9125292375683784
577,Son0344,1975-12-01,1.1689796447753906
578,Son0345,1975-12-01,1.1686019897460938
579,Son0347,1975-12-01,3.366455078125
580,Son0348,1975-12-01,1.098388671875
581,Son0549,1975-12-01,2.7487869262695312
582,Son0550,1975-12-01,2.7487869262695312
583,Son0551,1975-12-01,-0.24237060546875
584,Son0552,1975-12-01,-0.20361328125
585,Son0553,1975-12-01,6.018058776855469
586,Son0554,1975-12-01,4.905439376831055
587,Son0556,1975-12-01,2.7487869262695312
588,Son0557,1975-12-01,2.7487869262695312
589,Son0559,1975-12-01,-0.4887979030609131
590,Son0560,1975-12-01,-0.4887979030609131
591,Son0561,1975-12-01,4.694057464599609
592,Son0562,1975-12-01,4.694057464599609
593,Son0563,1975-12-01,0.11626815795898438
594,Son0564,1975-12-01,0.3191337585449219
595,Son0565,1975-12-01,0.3191337585449219
596,WRM22-0063_2,1975-12-01,37.93524169921875
597,WRM23-0004_1,1975-12-01,5.127155303955078
598,WRM23-0005_1,1975-12-01,5.0944976806640625
599,WRM23-0009_1,1975-12-01,4.789012908935547
600,Son0001,1976-05-01,-0.00103759765625
601,Son0002,1976-05-01,-3.7005615234375
602,Son0004,1976-05-01,-0.218780517578125
603,Son0005,1976-05-01,-0.5181884765625
604,Son0006,1976-05-01,-0.43927001953125
605,Son0007,1976-05-01,-0.43927001953125
606,Son0008,1976-05-01,0.683746337890625
607,Son0009,1976-05-01,0.451751708984375
608,Son0010,1976-05-01,3.1343994140625
609,Son0011,1976-05-01,0.868682861328125
610,Son0012,1976-05-01,0.210540771484375
611,Son0014,1976-05-01,1.6170654296875
612,Son0016,1976-05-01,1.35205078125
613,Son0017,1976-05-01,-0.398284912109375
