parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,j,zone,x,y
vk4_i:150_j:38_zone:3,log,factor,0.0871702,0.001,0.1,vk4,1.0,0.0,1,150,38,3,6430078.724982282,1856385.925875796
vk4_i:150_j:45_zone:3,log,factor,0.0912451,0.001,0.1,vk4,1.0,0.0,1,150,45,3,6433300.491969366,1857753.484825509
vk4_i:150_j:52_zone:2,log,factor,0.0991133,0.001,0.1,vk4,1.0,0.0,1,150,52,2,6436522.258956449,1859121.043775221
vk4_i:150_j:59_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,150,59,2,6439744.0259435335,1860488.6027249333
vk4_i:150_j:66_zone:2,log,factor,0.0863462,0.001,0.1,vk4,1.0,0.0,1,150,66,2,6442965.792930617,1861856.1616746464
vk4_i:157_j:24_zone:7,log,factor,0.0995728,0.001,0.1,vk4,1.0,0.0,1,157,24,7,6425002.749957828,1850429.040989288
vk4_i:157_j:31_zone:7,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,157,31,7,6428224.516944911,1851796.5999390003
vk4_i:157_j:38_zone:3,log,factor,0.0992848,0.001,0.1,vk4,1.0,0.0,1,157,38,3,6431446.283931995,1853164.1588887128
vk4_i:157_j:45_zone:3,log,factor,0.0988701,0.001,0.1,vk4,1.0,0.0,1,157,45,3,6434668.050919078,1854531.7178384247
vk4_i:157_j:52_zone:3,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,157,52,3,6437889.817906162,1855899.2767881376
vk4_i:157_j:59_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,157,59,2,6441111.584893246,1857266.83573785
vk4_i:157_j:66_zone:2,log,factor,0.0936313,0.001,0.1,vk4,1.0,0.0,1,157,66,2,6444333.35188033,1858634.3946875627
vk4_i:164_j:24_zone:7,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,164,24,7,6426370.3089075405,1847207.2740022044
vk4_i:164_j:31_zone:7,log,factor,0.0993412,0.001,0.1,vk4,1.0,0.0,1,164,31,7,6429592.075894624,1848574.8329519168
vk4_i:164_j:38_zone:3,log,factor,0.0993934,0.001,0.1,vk4,1.0,0.0,1,164,38,3,6432813.842881708,1849942.3919016293
vk4_i:164_j:45_zone:3,log,factor,0.0938571,0.001,0.1,vk4,1.0,0.0,1,164,45,3,6436035.609868791,1851309.9508513417
vk4_i:164_j:52_zone:3,log,factor,0.095328,0.001,0.1,vk4,1.0,0.0,1,164,52,3,6439257.376855874,1852677.509801054
vk4_i:164_j:59_zone:2,log,factor,0.0998568,0.001,0.1,vk4,1.0,0.0,1,164,59,2,6442479.143842959,1854045.0687507663
vk4_i:164_j:66_zone:2,log,factor,0.0921582,0.001,0.1,vk4,1.0,0.0,1,164,66,2,6445700.910830042,1855412.6277004792
vk4_i:171_j:24_zone:7,log,factor,0.0880845,0.001,0.1,vk4,1.0,0.0,1,171,24,7,6427737.867857253,1843985.5070151207
vk4_i:171_j:31_zone:7,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,171,31,7,6430959.634844337,1845353.065964833
vk4_i:171_j:38_zone:1,log,factor,0.0888814,0.001,0.1,vk4,1.0,0.0,1,171,38,1,6434181.40183142,1846720.6249145456
vk4_i:171_j:45_zone:3,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,171,45,3,6437403.168818504,1848088.183864258
vk4_i:171_j:52_zone:3,log,factor,0.0988249,0.001,0.1,vk4,1.0,0.0,1,171,52,3,6440624.935805587,1849455.7428139704
vk4_i:171_j:59_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,171,59,2,6443846.702792672,1850823.3017636829
vk4_i:171_j:66_zone:2,log,factor,0.09629,0.001,0.1,vk4,1.0,0.0,1,171,66,2,6447068.469779755,1852190.8607133955
vk4_i:171_j:73_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,171,73,2,6450290.236766839,1853558.419663108
vk4_i:178_j:24_zone:7,log,factor,0.0876626,0.001,0.1,vk4,1.0,0.0,1,178,24,7,6429105.426806965,1840763.7400280368
vk4_i:178_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,31,1,6432327.193794048,1842131.2989777497
vk4_i:178_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,38,1,6435548.960781132,1843498.857927462
vk4_i:178_j:45_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,45,1,6438770.727768215,1844866.4168771743
vk4_i:178_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,52,1,6441992.494755299,1846233.975826887
vk4_i:178_j:59_zone:2,log,factor,0.088036,0.001,0.1,vk4,1.0,0.0,1,178,59,2,6445214.261742383,1847601.5347765996
vk4_i:178_j:66_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,66,2,6448436.028729467,1848969.093726312
vk4_i:178_j:73_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,73,2,6451657.79571655,1850336.6526760245
vk4_i:178_j:80_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,178,80,2,6454879.562703634,1851704.211625737
vk4_i:17_j:17_zone:5,log,factor,0.09124,0.001,0.1,vk4,1.0,0.0,1,17,17,5,6394429.803976495,1913496.8217812465
vk4_i:17_j:24_zone:4,log,factor,0.0953164,0.001,0.1,vk4,1.0,0.0,1,17,24,4,6397651.570963578,1914864.380730959
vk4_i:17_j:31_zone:4,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,17,31,4,6400873.337950662,1916231.939680671
vk4_i:17_j:38_zone:4,log,factor,0.0911847,0.001,0.1,vk4,1.0,0.0,1,17,38,4,6404095.104937745,1917599.4986303835
vk4_i:185_j:31_zone:1,log,factor,0.0872586,0.001,0.1,vk4,1.0,0.0,1,185,31,1,6433694.752743761,1838909.5319906664
vk4_i:185_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,185,38,1,6436916.519730845,1840277.0909403784
vk4_i:185_j:45_zone:1,log,factor,0.0830481,0.001,0.1,vk4,1.0,0.0,1,185,45,1,6440138.286717928,1841644.649890091
vk4_i:185_j:52_zone:1,log,factor,0.0937877,0.001,0.1,vk4,1.0,0.0,1,185,52,1,6443360.053705012,1843012.2088398037
vk4_i:185_j:59_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,185,59,1,6446581.820692096,1844379.767789516
vk4_i:185_j:66_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,185,66,2,6449803.587679179,1845747.3267392288
vk4_i:185_j:73_zone:2,log,factor,0.0823925,0.001,0.1,vk4,1.0,0.0,1,185,73,2,6453025.354666263,1847114.885688941
vk4_i:185_j:80_zone:2,log,factor,0.0768827,0.001,0.1,vk4,1.0,0.0,1,185,80,2,6456247.121653346,1848482.4446386532
vk4_i:192_j:31_zone:1,log,factor,0.0989833,0.001,0.1,vk4,1.0,0.0,1,192,31,1,6435062.311693474,1835687.7650035827
vk4_i:192_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,192,38,1,6438284.078680557,1837055.3239532951
vk4_i:192_j:45_zone:1,log,factor,0.097838,0.001,0.1,vk4,1.0,0.0,1,192,45,1,6441505.845667641,1838422.882903008
vk4_i:192_j:52_zone:1,log,factor,0.0936589,0.001,0.1,vk4,1.0,0.0,1,192,52,1,6444727.612654724,1839790.44185272
vk4_i:192_j:59_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,192,59,1,6447949.379641809,1841158.0008024324
vk4_i:192_j:66_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,192,66,2,6451171.146628892,1842525.559752145
vk4_i:192_j:73_zone:2,log,factor,0.098318,0.001,0.1,vk4,1.0,0.0,1,192,73,2,6454392.913615976,1843893.1187018573
vk4_i:192_j:80_zone:2,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,192,80,2,6457614.680603059,1845260.67765157
vk4_i:199_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,199,31,1,6436429.870643186,1832465.998016499
vk4_i:199_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,199,38,1,6439651.63763027,1833833.5569662116
vk4_i:199_j:45_zone:1,log,factor,0.0851754,0.001,0.1,vk4,1.0,0.0,1,199,45,1,6442873.404617353,1835201.115915924
vk4_i:199_j:52_zone:1,log,factor,0.0810547,0.001,0.1,vk4,1.0,0.0,1,199,52,1,6446095.171604437,1836568.6748656365
vk4_i:199_j:59_zone:1,log,factor,0.092525,0.001,0.1,vk4,1.0,0.0,1,199,59,1,6449316.938591521,1837936.2338153487
vk4_i:199_j:66_zone:1,log,factor,0.0946635,0.001,0.1,vk4,1.0,0.0,1,199,66,1,6452538.705578605,1839303.7927650611
vk4_i:199_j:73_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,199,73,1,6455760.472565688,1840671.3517147736
vk4_i:206_j:24_zone:1,log,factor,0.0899846,0.001,0.1,vk4,1.0,0.0,1,206,24,1,6434575.662605815,1827876.672079703
vk4_i:206_j:31_zone:1,log,factor,0.0990308,0.001,0.1,vk4,1.0,0.0,1,206,31,1,6437797.429592898,1829244.2310294155
vk4_i:206_j:38_zone:1,log,factor,0.0834204,0.001,0.1,vk4,1.0,0.0,1,206,38,1,6441019.196579982,1830611.789979128
vk4_i:206_j:45_zone:1,log,factor,0.0881783,0.001,0.1,vk4,1.0,0.0,1,206,45,1,6444240.963567065,1831979.3489288404
vk4_i:206_j:52_zone:1,log,factor,0.0971954,0.001,0.1,vk4,1.0,0.0,1,206,52,1,6447462.730554149,1833346.9078785528
vk4_i:206_j:59_zone:1,log,factor,0.0882577,0.001,0.1,vk4,1.0,0.0,1,206,59,1,6450684.497541233,1834714.4668282648
vk4_i:206_j:66_zone:1,log,factor,0.0959231,0.001,0.1,vk4,1.0,0.0,1,206,66,1,6453906.264528316,1836082.025777978
vk4_i:206_j:73_zone:1,log,factor,0.0905394,0.001,0.1,vk4,1.0,0.0,1,206,73,1,6457128.0315154,1837449.5847276903
vk4_i:206_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,206,80,1,6460349.798502483,1838817.1436774028
vk4_i:213_j:17_zone:1,log,factor,0.0892652,0.001,0.1,vk4,1.0,0.0,1,213,17,1,6432721.454568444,1823287.3461429072
vk4_i:213_j:24_zone:1,log,factor,0.0963522,0.001,0.1,vk4,1.0,0.0,1,213,24,1,6435943.221555527,1824654.90509262
vk4_i:213_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,213,31,1,6439164.988542611,1826022.464042332
vk4_i:213_j:38_zone:1,log,factor,0.0949259,0.001,0.1,vk4,1.0,0.0,1,213,38,1,6442386.755529694,1827390.0229920445
vk4_i:213_j:45_zone:1,log,factor,0.0722926,0.001,0.1,vk4,1.0,0.0,1,213,45,1,6445608.522516778,1828757.581941757
vk4_i:213_j:52_zone:1,log,factor,0.0897991,0.001,0.1,vk4,1.0,0.0,1,213,52,1,6448830.289503861,1830125.140891469
vk4_i:213_j:59_zone:1,log,factor,0.0983863,0.001,0.1,vk4,1.0,0.0,1,213,59,1,6452052.056490946,1831492.6998411815
vk4_i:213_j:66_zone:1,log,factor,0.0972235,0.001,0.1,vk4,1.0,0.0,1,213,66,1,6455273.823478029,1832860.2587908944
vk4_i:213_j:73_zone:1,log,factor,0.0900941,0.001,0.1,vk4,1.0,0.0,1,213,73,1,6458495.590465113,1834227.8177406068
vk4_i:213_j:80_zone:1,log,factor,0.0930414,0.001,0.1,vk4,1.0,0.0,1,213,80,1,6461717.357452196,1835595.3766903195
vk4_i:220_j:17_zone:1,log,factor,0.0955333,0.001,0.1,vk4,1.0,0.0,1,220,17,1,6434089.0135181565,1820065.5791558237
vk4_i:220_j:24_zone:1,log,factor,0.0925789,0.001,0.1,vk4,1.0,0.0,1,220,24,1,6437310.78050524,1821433.138105536
vk4_i:220_j:31_zone:1,log,factor,0.0932156,0.001,0.1,vk4,1.0,0.0,1,220,31,1,6440532.547492323,1822800.6970552483
vk4_i:220_j:38_zone:1,log,factor,0.0980429,0.001,0.1,vk4,1.0,0.0,1,220,38,1,6443754.314479407,1824168.2560049607
vk4_i:220_j:45_zone:1,log,factor,0.0924583,0.001,0.1,vk4,1.0,0.0,1,220,45,1,6446976.08146649,1825535.8149546727
vk4_i:220_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,220,52,1,6450197.848453574,1826903.3739043856
vk4_i:220_j:59_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,220,59,1,6453419.615440658,1828270.932854098
vk4_i:220_j:66_zone:1,log,factor,0.0953699,0.001,0.1,vk4,1.0,0.0,1,220,66,1,6456641.382427742,1829638.4918038107
vk4_i:220_j:73_zone:1,log,factor,0.0991655,0.001,0.1,vk4,1.0,0.0,1,220,73,1,6459863.149414825,1831006.0507535231
vk4_i:220_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,220,80,1,6463084.916401909,1832373.609703236
vk4_i:227_j:17_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,17,1,6435456.572467869,1816843.81216874
vk4_i:227_j:24_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,24,1,6438678.339454953,1818211.3711184524
vk4_i:227_j:31_zone:1,log,factor,0.0834464,0.001,0.1,vk4,1.0,0.0,1,227,31,1,6441900.106442036,1819578.9300681648
vk4_i:227_j:38_zone:1,log,factor,0.0884195,0.001,0.1,vk4,1.0,0.0,1,227,38,1,6445121.87342912,1820946.4890178773
vk4_i:227_j:45_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,45,1,6448343.640416203,1822314.0479675897
vk4_i:227_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,52,1,6451565.407403287,1823681.606917302
vk4_i:227_j:59_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,59,1,6454787.174390371,1825049.1658670143
vk4_i:227_j:66_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,66,1,6458008.941377454,1826416.7248167272
vk4_i:227_j:73_zone:1,log,factor,0.0959609,0.001,0.1,vk4,1.0,0.0,1,227,73,1,6461230.708364538,1827784.28376644
vk4_i:227_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,227,80,1,6464452.475351621,1829151.842716152
vk4_i:234_j:17_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,234,17,1,6436824.131417582,1813622.0451816565
vk4_i:234_j:24_zone:1,log,factor,0.0991383,0.001,0.1,vk4,1.0,0.0,1,234,24,1,6440045.898404665,1814989.604131369
vk4_i:234_j:31_zone:1,log,factor,0.0974754,0.001,0.1,vk4,1.0,0.0,1,234,31,1,6443267.665391749,1816357.1630810811
vk4_i:234_j:38_zone:1,log,factor,0.097551,0.001,0.1,vk4,1.0,0.0,1,234,38,1,6446489.432378832,1817724.7220307935
vk4_i:234_j:45_zone:1,log,factor,0.0957693,0.001,0.1,vk4,1.0,0.0,1,234,45,1,6449711.199365916,1819092.2809805064
vk4_i:234_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,234,52,1,6452932.966352999,1820459.8399302184
vk4_i:234_j:59_zone:1,log,factor,0.0975587,0.001,0.1,vk4,1.0,0.0,1,234,59,1,6456154.733340084,1821827.398879931
vk4_i:234_j:66_zone:1,log,factor,0.0913065,0.001,0.1,vk4,1.0,0.0,1,234,66,1,6459376.500327167,1823194.957829644
vk4_i:234_j:73_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,234,73,1,6462598.267314251,1824562.516779356
vk4_i:234_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,234,80,1,6465820.034301334,1825930.0757290688
vk4_i:241_j:17_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,241,17,1,6438191.690367294,1810400.278194573
vk4_i:241_j:24_zone:1,log,factor,0.0952235,0.001,0.1,vk4,1.0,0.0,1,241,24,1,6441413.457354377,1811767.8371442852
vk4_i:241_j:31_zone:1,log,factor,0.0958619,0.001,0.1,vk4,1.0,0.0,1,241,31,1,6444635.2243414605,1813135.3960939976
vk4_i:241_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,241,38,1,6447856.991328544,1814502.9550437103
vk4_i:241_j:45_zone:1,log,factor,0.0986394,0.001,0.1,vk4,1.0,0.0,1,241,45,1,6451078.758315627,1815870.5139934227
vk4_i:241_j:52_zone:1,log,factor,0.0979167,0.001,0.1,vk4,1.0,0.0,1,241,52,1,6454300.525302711,1817238.0729431352
vk4_i:241_j:59_zone:1,log,factor,0.0745644,0.001,0.1,vk4,1.0,0.0,1,241,59,1,6457522.292289795,1818605.631892848
vk4_i:241_j:66_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,241,66,1,6460744.059276879,1819973.1908425605
vk4_i:241_j:73_zone:1,log,factor,0.0880213,0.001,0.1,vk4,1.0,0.0,1,241,73,1,6463965.826263962,1821340.7497922727
vk4_i:241_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,241,80,1,6467187.593251046,1822708.308741985
vk4_i:248_j:17_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,17,1,6439559.249317006,1807178.5112074893
vk4_i:248_j:24_zone:1,log,factor,0.096878,0.001,0.1,vk4,1.0,0.0,1,248,24,1,6442781.01630409,1808546.0701572015
vk4_i:248_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,31,1,6446002.783291173,1809913.6291069144
vk4_i:248_j:38_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,38,1,6449224.550278257,1811281.1880566264
vk4_i:248_j:45_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,45,1,6452446.31726534,1812648.747006339
vk4_i:248_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,52,1,6455668.084252424,1814016.3059560517
vk4_i:248_j:59_zone:1,log,factor,0.0933831,0.001,0.1,vk4,1.0,0.0,1,248,59,1,6458889.851239508,1815383.864905764
vk4_i:248_j:66_zone:1,log,factor,0.0876842,0.001,0.1,vk4,1.0,0.0,1,248,66,1,6462111.618226592,1816751.4238554763
vk4_i:248_j:73_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,73,1,6465333.385213675,1818118.982805189
vk4_i:248_j:80_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,248,80,1,6468555.152200758,1819486.5417549012
vk4_i:24_j:17_zone:5,log,factor,0.0877096,0.001,0.1,vk4,1.0,0.0,1,24,17,5,6395797.362926208,1910275.0547941627
vk4_i:24_j:24_zone:5,log,factor,0.0985686,0.001,0.1,vk4,1.0,0.0,1,24,24,5,6399019.129913291,1911642.6137438752
vk4_i:24_j:31_zone:4,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,24,31,4,6402240.896900374,1913010.172693588
vk4_i:24_j:38_zone:4,log,factor,0.082982,0.001,0.1,vk4,1.0,0.0,1,24,38,4,6405462.663887458,1914377.7316433
vk4_i:255_j:17_zone:1,log,factor,0.0910055,0.001,0.1,vk4,1.0,0.0,1,255,17,1,6440926.808266719,1803956.7442204056
vk4_i:255_j:24_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,255,24,1,6444148.575253802,1805324.3031701185
vk4_i:255_j:31_zone:1,log,factor,0.0846168,0.001,0.1,vk4,1.0,0.0,1,255,31,1,6447370.342240886,1806691.862119831
vk4_i:255_j:38_zone:1,log,factor,0.0931903,0.001,0.1,vk4,1.0,0.0,1,255,38,1,6450592.109227969,1808059.421069543
vk4_i:255_j:45_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,255,45,1,6453813.876215053,1809426.9800192555
vk4_i:255_j:52_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,255,52,1,6457035.643202136,1810794.538968968
vk4_i:255_j:59_zone:1,log,factor,0.0932116,0.001,0.1,vk4,1.0,0.0,1,255,59,1,6460257.410189221,1812162.0979186804
vk4_i:255_j:66_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,255,66,1,6463479.177176304,1813529.656868393
vk4_i:255_j:73_zone:1,log,factor,0.0955702,0.001,0.1,vk4,1.0,0.0,1,255,73,1,6466700.944163388,1814897.2158181053
vk4_i:255_j:80_zone:1,log,factor,0.0998277,0.001,0.1,vk4,1.0,0.0,1,255,80,1,6469922.711150471,1816264.774767818
vk4_i:262_j:17_zone:1,log,factor,0.0966719,0.001,0.1,vk4,1.0,0.0,1,262,17,1,6442294.367216432,1800734.9772333223
vk4_i:262_j:24_zone:1,log,factor,0.0960649,0.001,0.1,vk4,1.0,0.0,1,262,24,1,6445516.134203515,1802102.5361830348
vk4_i:262_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,262,31,1,6448737.901190599,1803470.0951327472
vk4_i:262_j:38_zone:1,log,factor,0.0955188,0.001,0.1,vk4,1.0,0.0,1,262,38,1,6451959.668177682,1804837.65408246
vk4_i:262_j:45_zone:1,log,factor,0.095037,0.001,0.1,vk4,1.0,0.0,1,262,45,1,6455181.435164765,1806205.213032172
vk4_i:262_j:52_zone:1,log,factor,0.0868516,0.001,0.1,vk4,1.0,0.0,1,262,52,1,6458403.202151849,1807572.7719818845
vk4_i:262_j:59_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,262,59,1,6461624.969138933,1808940.330931597
vk4_i:262_j:66_zone:1,log,factor,0.0960076,0.001,0.1,vk4,1.0,0.0,1,262,66,1,6464846.736126017,1810307.8898813096
vk4_i:262_j:73_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,262,73,1,6468068.5031131,1811675.448831022
vk4_i:262_j:80_zone:1,log,factor,0.0932507,0.001,0.1,vk4,1.0,0.0,1,262,80,1,6471290.270100184,1813043.0077807344
vk4_i:269_j:17_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,269,17,1,6443661.926166143,1797513.2102462389
vk4_i:269_j:24_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,269,24,1,6446883.693153227,1798880.7691959513
vk4_i:269_j:31_zone:1,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,269,31,1,6450105.46014031,1800248.3281456635
vk4_i:269_j:38_zone:1,log,factor,0.0851517,0.001,0.1,vk4,1.0,0.0,1,269,38,1,6453327.227127394,1801615.887095376
vk4_i:269_j:45_zone:1,log,factor,0.0961097,0.001,0.1,vk4,1.0,0.0,1,269,45,1,6456548.994114477,1802983.4460450888
vk4_i:269_j:52_zone:1,log,factor,0.0963262,0.001,0.1,vk4,1.0,0.0,1,269,52,1,6459770.761101561,1804351.004994801
vk4_i:269_j:59_zone:1,log,factor,0.0891586,0.001,0.1,vk4,1.0,0.0,1,269,59,1,6462992.528088645,1805718.5639445132
vk4_i:269_j:66_zone:1,log,factor,0.0835993,0.001,0.1,vk4,1.0,0.0,1,269,66,1,6466214.295075729,1807086.122894226
vk4_i:269_j:73_zone:1,log,factor,0.0960184,0.001,0.1,vk4,1.0,0.0,1,269,73,1,6469436.062062812,1808453.6818439383
vk4_i:269_j:80_zone:1,log,factor,0.0897271,0.001,0.1,vk4,1.0,0.0,1,269,80,1,6472657.829049896,1809821.240793651
vk4_i:31_j:17_zone:5,log,factor,0.0907982,0.001,0.1,vk4,1.0,0.0,1,31,17,5,6397164.92187592,1907053.2878070795
vk4_i:31_j:24_zone:5,log,factor,0.0931102,0.001,0.1,vk4,1.0,0.0,1,31,24,5,6400386.688863004,1908420.846756792
vk4_i:31_j:31_zone:5,log,factor,0.0816934,0.001,0.1,vk4,1.0,0.0,1,31,31,5,6403608.455850087,1909788.405706504
vk4_i:31_j:38_zone:4,log,factor,0.0892821,0.001,0.1,vk4,1.0,0.0,1,31,38,4,6406830.222837171,1911155.9646562168
vk4_i:38_j:17_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,38,17,5,6398532.480825633,1903831.520819996
vk4_i:38_j:24_zone:5,log,factor,0.0989514,0.001,0.1,vk4,1.0,0.0,1,38,24,5,6401754.247812716,1905199.079769708
vk4_i:38_j:31_zone:5,log,factor,0.0863627,0.001,0.1,vk4,1.0,0.0,1,38,31,5,6404976.0147998,1906566.6387194204
vk4_i:38_j:38_zone:5,log,factor,0.0979621,0.001,0.1,vk4,1.0,0.0,1,38,38,5,6408197.781786883,1907934.1976691328
vk4_i:3_j:31_zone:4,log,factor,0.0885805,0.001,0.1,vk4,1.0,0.0,1,3,31,4,6398138.220051237,1922675.4736548385
vk4_i:45_j:24_zone:5,log,factor,0.087889,0.001,0.1,vk4,1.0,0.0,1,45,24,5,6403121.806762429,1901977.3127826245
vk4_i:45_j:31_zone:5,log,factor,0.0979578,0.001,0.1,vk4,1.0,0.0,1,45,31,5,6406343.573749512,1903344.871732337
vk4_i:45_j:38_zone:5,log,factor,0.0945612,0.001,0.1,vk4,1.0,0.0,1,45,38,5,6409565.340736596,1904712.4306820491
vk4_i:45_j:45_zone:5,log,factor,0.0901063,0.001,0.1,vk4,1.0,0.0,1,45,45,5,6412787.107723679,1906079.9896317616
vk4_i:52_j:24_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,52,24,5,6404489.365712141,1898755.545795541
vk4_i:52_j:31_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,52,31,5,6407711.132699224,1900123.1047452532
vk4_i:52_j:38_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,52,38,5,6410932.899686308,1901490.663694966
vk4_i:52_j:45_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,52,45,5,6414154.666673391,1902858.2226446783
vk4_i:59_j:24_zone:6,log,factor,0.0987912,0.001,0.1,vk4,1.0,0.0,1,59,24,6,6405856.924661853,1895533.7788084573
vk4_i:59_j:31_zone:5,log,factor,0.0990844,0.001,0.1,vk4,1.0,0.0,1,59,31,5,6409078.691648937,1896901.33775817
vk4_i:59_j:38_zone:5,log,factor,0.0999026,0.001,0.1,vk4,1.0,0.0,1,59,38,5,6412300.45863602,1898268.8967078824
vk4_i:59_j:45_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,59,45,5,6415522.225623104,1899636.4556575948
vk4_i:66_j:17_zone:6,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,66,17,6,6404002.716624483,1890944.4528716612
vk4_i:66_j:24_zone:6,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,66,24,6,6407224.483611566,1892312.0118213736
vk4_i:66_j:31_zone:5,log,factor,0.1,0.001,0.1,vk4,1.0,0.0,1,66,31,5,6410446.2505986495,1893679.5707710865
vk4_i:66_j:38_zone:5,log,factor,0.0930312,0.001,0.1,vk4,1.0,0.0,1,66,38,5,6413668.017585733,1895047.1297207987
vk4_i:73_j:24_zone:6,log,factor,0.0960619,0.001,0.1,vk4,1.0,0.0,1,73,24,6,6408592.042561279,1889090.2448342904
vk4_i:73_j:31_zone:5,log,factor,0.0864354,0.001,0.1,vk4,1.0,0.0,1,73,31,5,6411813.809548362,1890457.8037840028
vk4_i:73_j:38_zone:5,log,factor,0.098421,0.001,0.1,vk4,1.0,0.0,1,73,38,5,6415035.576535446,1891825.3627337152
