obsnme,obsval,weight,obgnme,observationname,oname,otype,start,term,time,usecol,standard_deviation
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2418,5.91400182263,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2419,-1.5111932975,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2420,5.13071649413,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2421,4.36392459398,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2422,-1.97918990996,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2423,3.78877019029,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2424,-0.536957130216,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2425,5.15183937853,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2426,0.897934655837,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2427,5.66357404555,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2428,-4.69700448453,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2429,-2.49636862891,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2430,-10.522378927,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2431,-12.7601519401,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_2432,-22.9436926438,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_52913,-7.53177843199,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_52914,-11.708181061,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-02_53080,-12.5764113051,28.46336101629318,hds,l13-02,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2433,29.4762956469,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2434,-3.06732339337,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2435,-3.85694045862,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2436,-1.54395584016,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2437,-2.88060523009,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2438,-4.25595609929,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2439,-7.81331725905,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-03_2440,-6.26523376306,28.46336101629318,hds,l13-03,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2441,38.5037422751,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2442,-6.28603386813,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2443,-7.97621622281,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2444,-8.61906142175,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2445,-8.47201069931,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2446,-8.54398819268,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2447,-9.33715863144,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2448,-9.66471360484,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2449,-9.17187846848,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2450,-9.87700897964,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2451,-9.89374590121,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2452,-9.21904061507,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2453,-9.64628599249,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2454,-9.40907013712,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2455,-9.06134364192,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2456,-9.35525396714,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2457,-10.0847846957,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2458,-10.0278745362,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2459,-10.0680710861,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2460,-10.4239257293,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2461,-11.3148400228,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-04_2462,-11.5988332315,28.46336101629318,hds,l13-04,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2463,-8.8107459661,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2464,-10.9073129451,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2465,-9.46851840535,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2466,-10.8862576169,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2467,-9.36914052996,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2468,-11.1720544501,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2469,-9.53501912566,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2470,31.8319355889,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2471,2.12785361284,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2472,3.14491443125,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2473,0.324626996353,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2474,-0.226751245074,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2475,1.1141347613,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2476,1.30961634702,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2477,-2.60660549275,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2478,-3.14521635653,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2479,-0.159982399051,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2480,-0.267149969306,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2481,-3.09289747856,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2482,-4.1299892626,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2483,-1.95468512273,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2484,-1.7177155977,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2485,-3.76776950196,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2486,-5.55470471564,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2487,-3.18692349976,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2488,-2.89072477148,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2489,-5.79082616671,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2490,-6.41236939869,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2491,-3.97424767847,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2492,-3.14894630525,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2493,-4.93645753798,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2494,-6.80786397088,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2495,-4.12345314358,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2496,-2.58915596382,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2497,-4.235578943,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2498,-6.30591909735,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2499,-3.41054437298,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2500,-3.04860936831,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2501,-5.22020187775,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2502,-7.49301118076,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2503,-4.54572365066,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2504,-4.26130534137,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2505,-6.19715879223,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2506,-8.77895954571,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2507,-6.55114841798,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2508,-6.16581734076,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2509,-9.21495486243,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-05_2510,-10.9677437047,28.46336101629318,hds,l13-05,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_1,62.4566377316,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_10,-1.45970563451,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_11,-0.759054527224,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_12,1.36945545199,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_13,2.03823795918,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_14,1.27936426836,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_15,0.716797771289,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_16,0.270851890904,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_17,-0.166970382891,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_18,-0.710010670796,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_19,-1.40860089726,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_2,0.375801560558,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_20,-2.16953707441,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_21,-2.97604593603,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_22,-3.850348655,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_23,-4.52479713675,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_24,-5.02267034317,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_25,-5.5258350592,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_26,-4.72053641161,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_27,-3.88478977831,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_28,-4.58834636587,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_29,-5.28235392597,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_3,1.02233546293,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_30,-6.01280682808,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_31,-6.73013284502,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_32,-7.44275734267,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_33,-8.18344355207,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_34,-8.70543674227,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
oname:hds_otype:lst_usecol:simulatedequivalent_observationname:l13-06_4,1.7760507778,28.46336101629318,hds,l13-06,hds,lst,,,,simulatedequivalent,0.5
