         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT        WEL_V1_IN       WEL_V1_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
2006-03-01T00:00:00   436     1           31.0        13270.0     2.6389602E+8     2.9189654E+8              0.0              0.0     2.0767809E+7     246730.57278        265.73669              0.0      52734.25635              0.0              0.0      17164.62882     829152.47365     309797.76914    2.8913961E-10    1.9745425E-10              0.0              0.0     2.3526100E+7     1.6601846E+7      0.0030351  9.8201304E-10
2006-04-01T00:00:00   437     1           30.0        13300.0     2.7018774E+8     2.8593699E+8              0.0              0.0     1.4250307E+7     264222.40778        265.73648              0.0      52734.25635              0.0              0.0      17206.47830     709716.35354     346386.56385    3.0135215E-10    2.0045539E-10              0.0              0.0     1.5230238E+7     1.3866194E+7   5.7280064E-5  1.9065963E-11
2006-05-01T00:00:00   438     1           31.0        13331.0     2.9465074E+8     2.6985664E+8              0.0              0.0              0.0     290376.59577        265.73625              0.0      52734.25635              0.0              0.0      17238.83367     421979.74569     476500.29078    2.5927700E-10    2.0292058E-10              0.0     2.2467926E+6     1.1495562E+6     2.3387730E+7      3.7812576   1.2762650E-6
2006-06-01T00:00:00   439     1           30.0        13361.0     2.9582579E+8     2.6660644E+8              0.0              0.0              0.0     343958.09480        265.73604              0.0      52734.25635              0.0              0.0      17267.61165     223288.84500     492920.55241    1.9817836E-10    1.9595131E-10              0.0     1.7154265E+6     273695.15271     2.7200089E+7      325.66038   1.0988084E-4
2006-07-01T00:00:00   440     1           31.0        13392.0     3.2002459E+8     2.5080407E+8              0.0              0.0              0.0     347522.98779        265.73581              0.0      52734.25635              0.0              0.0      17277.50546     222784.50305     492273.89831    1.8523421E-10    2.1648851E-10              0.0     4.2368812E+6     560274.46481     6.4962762E+7      137.09716   4.2727934E-5
2006-08-01T00:00:00   441     1           31.0        13423.0     3.1215893E+8     2.5446822E+8              0.0              0.0              0.0     333457.88577        265.73559              0.0      52734.25635              0.0              0.0      17292.90645     221516.49682     491393.52322    2.2145461E-10    1.7102282E-10              0.0     3.1054127E+6     449430.66233     5.4467402E+7      307.77327   9.8366881E-5
2006-09-01T00:00:00   442     1           30.0        13453.0     3.0460051E+8     2.5856873E+8              0.0              0.0              0.0     332273.07678        265.73538              0.0      52734.25635              0.0              0.0      17313.46331     220599.34285     490586.92876    2.7042604E-10    2.8741186E-10              0.0     2.5847404E+6     383746.34471     4.3264319E+7     99.2758543   3.2521960E-5
2006-10-01T00:00:00   443     1           31.0        13484.0     2.9356580E+8     2.6694855E+8              0.0              0.0              0.0     290933.87778        265.73515              0.0      52734.25635              0.0              0.0      17343.79864     417492.74426     478829.53109    2.6004065E-10    2.6539905E-10              0.0     300643.52898     573941.64640     2.6573934E+7      0.0046780   1.5878441E-9
2006-11-01T00:00:00   444     1           30.0        13514.0     2.7995311E+8     2.7906770E+8              0.0              0.0     3.3640201E+6     248541.74778        265.73494              0.0      52734.25635              0.0              0.0      17383.25678     588811.29926     391438.34717    2.5528131E-10    2.3183564E-10              0.0              0.0     7.7870701E+6     1.2020949E+7      0.0023060  7.9042867E-10
2006-12-01T00:00:00   445     1           31.0        13545.0     2.6527096E+8     2.8851387E+8              0.0              0.0     1.3479888E+7     239654.15278        265.73472              0.0      52734.25635              0.0              0.0      17429.52437     727655.85271     343656.50835    2.0312482E-10    2.8435807E-10              0.0              0.0     1.5140706E+7     5.5576004E+6      0.0049015   1.6633631E-9
2007-01-01T00:00:00   446     1           31.0        13576.0     2.8350029E+8     2.7839707E+8              0.0              0.0              0.0     241759.96978        265.73449              0.0      53695.97537              0.0              0.0      17470.67426     399729.15288     479332.17781    2.4927434E-10    1.6607286E-10              0.0      94650.40461     573005.30909     5.2967064E+6      0.0035095   1.2334373E-9
2007-02-01T00:00:00   447     1           28.0        13604.0     2.5785059E+8     2.9318659E+8              0.0              0.0     1.9093826E+7     258675.53578        265.73429              0.0      53695.97537              0.0              0.0      17514.37228     839533.67370     309863.17556    2.3507549E-10    2.2423435E-10              0.0              0.0     2.3046385E+7     7.1116543E+6      0.0078799   2.6188981E-9
2007-03-01T00:00:00   448     1           31.0        13635.0     2.9217599E+8     2.6847743E+8              0.0              0.0              0.0     250444.84978        265.73407              0.0      53695.97537              0.0              0.0      17547.41139     361542.68020     486095.10375    2.6960469E-10    3.3043775E-10              0.0     3.1052348E+6     834970.09842     2.1089733E+7     21.2891758   7.2553698E-6
2007-04-01T00:00:00   449     1           30.0        13665.0     2.8651824E+8     2.7341234E+8              0.0              0.0              0.0     272456.30076        265.73386              0.0      53695.97537              0.0              0.0      17584.03043     494607.27690     444269.82263    2.0886676E-10    3.3461186E-10              0.0     994167.45762     2.9517595E+6     1.4877746E+7      0.0097209   3.3518273E-9
2007-05-01T00:00:00   450     1           31.0        13696.0     2.9183536E+8     2.6655678E+8              0.0              0.0              0.0     306929.76777        265.73364              0.0      53695.97537              0.0              0.0      17615.99349     401447.58981     481047.58602    1.5971706E-10    2.4255011E-10              0.0     2.5005575E+6     941323.05845     2.3369167E+7      6.3113379   2.1523353E-6
2007-06-01T00:00:00   451     1           30.0        13726.0     2.9252347E+8     2.6383853E+8              0.0              0.0              0.0     373702.21475        265.73342              0.0      53695.97537              0.0              0.0      17644.83463     214072.90292     490465.69422    2.2850863E-10    1.4574105E-10              0.0     1.7003176E+6     255346.06319     2.6626425E+7      236.81067   8.0809802E-5
2007-07-01T00:00:00   452     1           31.0        13757.0     3.1546173E+8     2.4847266E+8              0.0              0.0              0.0     379401.92079        265.73320              0.0      53695.97537              0.0              0.0      17655.50970     250551.78671     488456.42540    2.0532475E-10    2.5700223E-10              0.0     4.0585565E+6     604027.13911     6.2953969E+7      433.56395   1.3704311E-4
2007-08-01T00:00:00   453     1           31.0        13788.0     3.0975234E+8     2.5110761E+8              0.0              0.0              0.0     386335.47479        265.73298              0.0      53695.97537              0.0              0.0      17670.15471     222752.58299     488648.17190    1.7833280E-10    1.5764972E-10              0.0     3.1741536E+6     458925.10016     5.5313767E+7      200.00823   6.4417361E-5
2007-09-01T00:00:00   454     1           30.0        13818.0     3.0097277E+8     2.5595107E+8              0.0              0.0              0.0     366527.44479        265.73277              0.0      53695.97537              0.0              0.0      17690.87500     283172.38243     485901.08416    2.6429308E-10    1.7708336E-10              0.0     2.3100114E+6     505671.87832     4.2684469E+7     97.0519815   3.2156050E-5
2007-10-01T00:00:00   455     1           31.0        13849.0     2.8824667E+8     2.6699429E+8              0.0              0.0      36853.10748     319213.71378        265.73255              0.0      53695.97537              0.0              0.0      17723.68167     521490.88597     433868.68959    2.3058158E-10    1.7420212E-10              0.0      17498.96622     3.7736098E+6     2.4849994E+7      0.0063673   2.1758772E-9
2007-11-01T00:00:00   456     1           30.0        13879.0     2.8390278E+8     2.7159473E+8              0.0              0.0              0.0     278850.66078        265.73234              0.0      53695.97537              0.0              0.0      17759.80877     446125.25822     463085.89839    2.1182607E-10    3.1643003E-10              0.0      13962.37143     1.3331075E+6     1.3367588E+7      0.0052097   1.8232720E-9
2007-12-01T00:00:00   457     1           31.0        13910.0     2.6649904E+8     2.8306233E+8              0.0              0.0     8.4792106E+6     250595.77977        265.73212              0.0      53695.97537              0.0              0.0      17805.01696     704323.80760     351440.56815    1.9665920E-10    1.9401399E-10              0.0              0.0     1.3384974E+7     5.4393410E+6      0.0045596   1.5770657E-9
2008-01-01T00:00:00   458     1           31.0        13941.0     2.4788232E+8     3.0250665E+8              0.0              0.0     1.9802879E+7     264677.63678        265.73190              0.0      54062.34431              0.0              0.0      17858.12717     1.0308603E+6     268049.30929    2.8810005E-10    2.3087761E-10              0.0              0.0     3.8507065E+7     4.2202186E+6      0.0010668  3.4717937E-10
2008-02-01T00:00:00   459     1           29.0        13970.0     2.6334995E+8     2.8271864E+8              0.0              0.0     1.6932885E+7     278214.65574        265.73169              0.0      54062.34431              0.0              0.0      17899.97710     632495.43115     380111.69887    2.1734477E-10    2.3365383E-10              0.0              0.0     9.2273767E+6     6.8021676E+6   5.3173304E-4  1.8323173E-10
2008-03-01T00:00:00   460     1           31.0        14001.0     2.8862494E+8     2.6615179E+8              0.0              0.0              0.0     265307.22678        265.73147              0.0      54062.34431              0.0              0.0      17933.42705     372879.93122     483334.28762    1.9107203E-10    1.8778477E-10              0.0     2.9885599E+6     857372.10856     2.0002604E+7      8.0526374   2.7776381E-6
2008-04-01T00:00:00   461     1           30.0        14031.0     2.8575600E+8     2.6823543E+8              0.0              0.0              0.0     268013.41978        265.73126              0.0      54062.34431              0.0              0.0      17967.91755     355736.11114     485078.69377    2.6493696E-10    2.3595696E-10              0.0     2.0580680E+6     610080.61913     1.5711587E+7      0.7501764   2.6158955E-7
2008-05-01T00:00:00   462     1           31.0        14062.0     2.8945900E+8     2.6322181E+8              0.0              0.0              0.0     305576.42077        265.73104              0.0      54062.34431              0.0              0.0      17999.33570     290806.87957     487802.99929    1.7409180E-10    3.3642864E-10              0.0     2.8968837E+6     625812.02561     2.3500405E+7      526.91722   1.8142645E-4
2008-06-01T00:00:00   463     1           30.0        14092.0     2.8954186E+8     2.6090762E+8              0.0              0.0              0.0     349562.84680        265.73083              0.0      54062.34431              0.0              0.0      18027.95273     215468.03975     489050.36590    2.0933394E-10    2.2593154E-10              0.0     1.6490039E+6     256042.34022     2.6655615E+7     1175.96745   4.0541055E-4
2008-07-01T00:00:00   464     1           31.0        14123.0     3.1212360E+8     2.4565774E+8              0.0              0.0              0.0     375711.05578        265.73062              0.0      54062.34431              0.0              0.0      18038.53827     221737.81167     488326.14043    1.8815699E-10    2.2397430E-10              0.0     4.0104574E+6     538215.18851     6.2387618E+7      6.1107653   1.9527087E-6
2008-08-01T00:00:00   465     1           31.0        14154.0     3.0674615E+8     2.4819239E+8              0.0              0.0              0.0     376808.60781        265.73040              0.0      54062.34431              0.0              0.0      18052.88487     224113.77369     487239.21989    2.3377333E-10    2.3186362E-10              0.0     3.1231984E+6     461320.89681     5.5288773E+7      552.21084   1.7958883E-4
2008-09-01T00:00:00   466     1           30.0        14184.0     2.9858512E+8     2.5266365E+8              0.0              0.0              0.0     350190.03678        265.73019              0.0      54062.34431              0.0              0.0      18072.96954     226026.99140     486304.52479    1.8923057E-10    2.3378803E-10              0.0     2.5525414E+6     397194.78546     4.3192740E+7      832.57997   2.7821005E-4
2008-10-01T00:00:00   467     1           31.0        14215.0     2.8739998E+8     2.6160704E+8              0.0              0.0              0.0     334951.63078        265.72997              0.0      54062.34431              0.0              0.0      18103.38667     469378.18374     460537.82016    2.7509275E-10    2.2348696E-10              0.0     178654.56050     1.3366512E+6     2.6661047E+7      0.0082833   2.8636201E-9
2008-11-01T00:00:00   468     1           30.0        14245.0     2.7813776E+8     2.7215071E+8              0.0              0.0     740547.95055     264711.52979        265.72976              0.0      54062.34431              0.0              0.0      18141.77362     551699.15100     414424.20191    2.0719961E-10    2.0023124E-10              0.0              0.0     5.6036852E+6     1.2240036E+7      0.0031777   1.1146390E-9
2008-12-01T00:00:00   469     1           31.0        14276.0     2.6788910E+8     2.7716703E+8              0.0              0.0     7.6807371E+6     262482.69679        265.72954              0.0      54062.34431              0.0              0.0      18185.27603     601090.92453     401685.33242    2.3002763E-10    1.9033002E-10              0.0              0.0     6.8938759E+6     5.2697402E+6   2.8085709E-4  9.9201028E-11
2009-01-01T00:00:00   470     1           31.0        14307.0     2.7746162E+8     2.7329584E+8              0.0              0.0      73645.34653     300158.82280        265.72933              0.0      54245.52888              0.0              0.0      18226.58650     445256.41601     464695.07193    2.0296306E-10    2.6582026E-10              0.0       6353.93149     1.1175857E+6     5.0673416E+6      0.0028865   1.0340129E-9
2009-02-01T00:00:00   471     1           28.0        14335.0     2.4864982E+8     2.9286125E+8              0.0              0.0     1.8637294E+7     287529.55980        265.72913              0.0      54245.52888              0.0              0.0      18271.74945     953540.90120     284906.73570    2.3383688E-10    2.0497895E-10              0.0              0.0     3.2076513E+7     6.9197179E+6      0.0063505   2.1142197E-9
2009-03-01T00:00:00   472     1           31.0        14366.0     2.7896341E+8     2.6699260E+8              0.0              0.0     3.7319232E+6     285367.78278        265.72892              0.0      54245.52888              0.0              0.0      18308.49196     525288.19707     434419.91427    2.8021024E-10    2.7914437E-10              0.0     1.3075749E+6     3.8765668E+6     1.8113435E+7      0.0311081   1.0833347E-8
2009-04-01T00:00:00   473     1           30.0        14396.0     2.8218598E+8     2.6589872E+8              0.0              0.0              0.0     304230.49379        265.72871              0.0      54245.52888              0.0              0.0      18343.30163     436007.12095     471897.07325    2.3087213E-10    2.3859881E-10              0.0     1.6192358E+6     1.0565257E+6     1.5420595E+7      0.0221028   7.7899896E-9
2009-05-01T00:00:00   474     1           31.0        14427.0     2.8399887E+8     2.6325084E+8              0.0              0.0              0.0     369653.86477        265.72849              0.0      54245.52888              0.0              0.0      18377.02953     509419.72584     442619.17482    2.2168621E-10    2.1175008E-10              0.0     1.3609020E+6     2.8886572E+6     2.2009059E+7      0.0182192   6.3381738E-9
2009-06-01T00:00:00   475     1           30.0        14457.0     2.8620081E+8     2.5853707E+8              0.0              0.0              0.0     393761.26977        265.72828              0.0      54245.52888              0.0              0.0      18405.92855     254415.24932     486016.01730    2.3051547E-10    2.6771641E-10              0.0     1.5519249E+6     308720.23540     2.5831433E+7      158.60572   5.5298282E-5
2009-07-01T00:00:00   476     1           31.0        14488.0     3.0856968E+8     2.4311005E+8              0.0              0.0              0.0     407191.92179        265.72807              0.0      54245.52888              0.0              0.0      18416.74669     222500.40280     486432.60413    2.2585342E-10    2.1552954E-10              0.0     4.0181478E+6     530967.72773     6.1337545E+7      122.99192   3.9754615E-5
2009-08-01T00:00:00   477     1           31.0        14519.0     3.0344364E+8     2.4557062E+8              0.0              0.0              0.0     410221.04878        265.72785              0.0      54245.52888              0.0              0.0      18431.20592     224531.84128     485458.91939    2.0120197E-10    1.8553460E-10              0.0     3.1360696E+6     456931.87868     5.4558845E+7     34.7610617   1.1427807E-5
2009-09-01T00:00:00   478     1           30.0        14549.0     2.9571859E+8     2.4972947E+8              0.0              0.0              0.0     392372.36376        265.72764              0.0      54245.52888              0.0              0.0      18450.92097     298777.89027     482531.49142    2.4903595E-10    1.7430825E-10              0.0     2.2792182E+6     543278.07072     4.3714515E+7     1394.51195   4.7014073E-4
2009-10-01T00:00:00   479     1           31.0        14580.0     2.8005631E+8     2.6349490E+8              0.0              0.0     923532.94959     360887.90979        265.72743              0.0      54245.52888              0.0              0.0      18484.95145     568496.25530     410033.29544    1.4440718E-10    2.6548650E-10              0.0       3047.58053     6.8326297E+6     2.4148131E+7      0.0057942   2.0088468E-9
2009-11-01T00:00:00   480     1           30.0        14610.0     2.7775504E+8     2.6653094E+8              0.0              0.0     231787.27405     312393.88379        265.72722              0.0      54245.52888              0.0              0.0      18521.35296     472846.40198     456972.38982    2.1998890E-10    1.7409140E-10              0.0      12390.66775     1.4984650E+6     1.2681424E+7      0.0050002   1.7857171E-9
2009-12-01T00:00:00   481     1           31.0        14641.0     2.6601582E+8     2.7413067E+8              0.0              0.0     6.8933664E+6     294652.07279        265.72701              0.0      54245.52888              0.0              0.0      18564.57662     596271.01712     398242.46286    1.9468033E-10    2.6688552E-10              0.0              0.0     6.5864960E+6     5.3043294E+6   4.2319298E-6  1.5106133E-12
2010-01-01T00:00:00   482     1           31.0        14672.0     2.4534515E+8     2.9325593E+8              0.0              0.0     1.9688082E+7     252673.04781        265.72679              0.0      54451.61152              0.0              0.0      18615.94614     963066.81692     284119.73300    2.1557951E-10    2.5605667E-10              0.0              0.0     3.2092440E+7     4.3321264E+6      0.0038964   1.3068927E-9
2010-02-01T00:00:00   483     1           28.0        14700.0     2.5444386E+8     2.8045607E+8              0.0              0.0     1.9737060E+7     256904.97081        265.72660              0.0      54451.61152              0.0              0.0      18657.26143     706335.75801     356541.53601    1.6256669E-10    2.6310802E-10              0.0              0.0     1.3269021E+7     7.1228240E+6      0.0029569   1.0259591E-9
2010-03-01T00:00:00   484     1           31.0        14731.0     2.7285059E+8     2.6514294E+8              0.0              0.0     6.7831975E+6     264415.31779        265.72639              0.0      54451.61152              0.0              0.0      18694.50713     547011.79102     428507.55288    1.8459813E-10    2.7101118E-10              0.0     1.1591646E+6     4.5945870E+6     1.7816374E+7      0.0017773  6.2398297E-10
2010-04-01T00:00:00   485     1           30.0        14761.0     2.6317852E+8     2.7111476E+8              0.0              0.0     1.0002940E+7     296319.43580        265.72618              0.0      54451.61152              0.0              0.0      18734.72493     687754.99549     370082.24245    3.1432147E-10    2.3351832E-10              0.0              0.0     1.1169696E+7     1.3293740E+7   7.5370073E-4  2.6436954E-10
2010-05-01T00:00:00   486     1           31.0        14792.0     2.8084435E+8     2.6067149E+8              0.0              0.0              0.0     332901.96080        265.72597              0.0      54451.61152              0.0              0.0      18768.46692     490733.63546     449910.15307    2.0703419E-10    2.5311763E-10              0.0     1.2223078E+6     2.3127578E+6     2.1007177E+7      0.0093970   3.3122824E-9
2010-06-01T00:00:00   487     1           30.0        14822.0     2.8362901E+8     2.5556080E+8              0.0              0.0              0.0     372062.53579        265.72576              0.0      54451.61152              0.0              0.0      18796.99948     223327.41332     486418.18611    2.7703187E-10    2.5104351E-10              0.0     1.6183218E+6     277461.40949     2.6128157E+7     41.1492549   1.4479766E-5
2010-07-01T00:00:00   488     1           31.0        14853.0     3.0523516E+8     2.4062235E+8              0.0              0.0              0.0     389960.23379        265.72555              0.0      54451.61152              0.0              0.0      18807.93314     223535.27477     486444.11929    2.5566903E-10    1.9673074E-10              0.0     3.9472504E+6     526920.85195     6.0575530E+7      6.2914786   2.0557677E-6
2010-08-01T00:00:00   489     1           31.0        14884.0     2.9957279E+8     2.4339737E+8              0.0              0.0              0.0     387991.12080        265.72534              0.0      54451.61152              0.0              0.0      18822.93938     224616.16982     485537.19371    1.9603256E-10    2.9125729E-10              0.0     3.0212061E+6     443481.27550     5.2984738E+7     63.1578916   2.1031904E-5
2010-09-01T00:00:00   490     1           30.0        14914.0     2.9288469E+8     2.4710676E+8              0.0              0.0              0.0     374615.09280        265.72513              0.0      54451.61152              0.0              0.0      18842.65483     244752.84795     483650.65301    2.4969687E-10    2.7439099E-10              0.0     2.5574868E+6     436397.81152     4.3079216E+7     12.8825098   4.3874685E-6
2010-10-01T00:00:00   491     1           31.0        14945.0     2.7438469E+8     2.6088429E+8              0.0              0.0     4.1822145E+6     339483.94078        265.72492              0.0      54451.61152              0.0              0.0      18877.06085     606023.24521     404263.39196    2.3324865E-10    2.3614620E-10              0.0       6447.57872     6.6365623E+6     2.4210847E+7      0.0063608   2.2251225E-9
2010-11-01T00:00:00   492     1           30.0        14975.0     2.6516281E+8     2.6841293E+8              0.0              0.0     7.9042289E+6     256514.01579        265.72471              0.0      54451.61152              0.0              0.0      18916.18525     599075.82818     400686.11760    2.7762043E-10    2.4902642E-10              0.0              0.0     7.1853144E+6     1.1817104E+7      0.0030861   1.0986196E-9
2010-12-01T00:00:00   493     1           31.0        15006.0     2.4548380E+8     2.8668943E+8              0.0              0.0     1.7668766E+7     250616.09779        265.72450              0.0      54451.61152              0.0              0.0      18965.31710     919950.03118     293463.50263    2.8459721E-10    2.9868945E-10              0.0              0.0     2.8746651E+7     5.6214108E+6      0.0055529   1.8960201E-9
2011-01-01T00:00:00   494     1           31.0        15037.0     2.6608251E+8     2.7057311E+8              0.0              0.0     5.3575958E+6     248599.37678        265.72429              0.0      54543.20376              0.0              0.0      19008.08923     519516.85980     429732.90906    1.4948123E-10    2.0850267E-10              0.0              0.0     3.5241336E+6     4.2681131E+6      0.0012782  4.6387772E-10
2011-02-01T00:00:00   495     1           28.0        15065.0     2.5074414E+8     2.8001925E+8              0.0              0.0     2.0271690E+7     253528.58578        265.72410              0.0      54543.20376              0.0              0.0      19049.82707     738944.55822     343085.46809    2.1821800E-10    2.4969279E-10              0.0              0.0     1.5596751E+7     6.7714228E+6      0.0039493   1.3741119E-9
2011-03-01T00:00:00   496     1           31.0        15096.0     2.4810264E+8     2.7939289E+8              0.0              0.0     2.1366629E+7     238456.95676        265.72389              0.0      54543.20376              0.0              0.0      19094.88930     895474.55967     299973.91406    2.3064906E-10    2.4892108E-10              0.0              0.0     2.6331776E+7     1.6800919E+7      0.0044947   1.5146240E-9
2011-04-01T00:00:00   497     1           30.0        15126.0     2.7679377E+8     2.6066822E+8              0.0              0.0              0.0     280384.32679        265.72368              0.0      54543.20376              0.0              0.0      19129.52615     441445.17141     473794.26743    2.4328673E-10    2.2551412E-10              0.0     1.7612305E+6     1.0098012E+6     1.5097063E+7   7.7790022E-4  2.7951876E-10
2011-05-01T00:00:00   498     1           31.0        15157.0     2.7806520E+8     2.5817675E+8              0.0              0.0              0.0     312335.56175        265.72347              0.0      54543.20376              0.0              0.0      19163.23234     494152.75261     451419.36516    2.0553054E-10    2.0083389E-10              0.0     1.2497048E+6     2.3021661E+6     2.0706951E+7      0.3933958   1.4004020E-7
2011-06-01T00:00:00   499     1           30.0        15187.0     2.7796341E+8     2.5693798E+8              0.0              0.0              0.0     350437.15677        265.72327              0.0      54543.20376              0.0              0.0      19194.61276     501561.94867     444842.39692    3.0947593E-10    2.3234940E-10              0.0     112232.72704     2.9314224E+6     2.3586518E+7      0.4505050   1.6006505E-7
2011-07-01T00:00:00   500     1           31.0        15218.0     3.0257436E+8     2.3802905E+8              0.0              0.0              0.0     376219.08277        265.72306              0.0      54543.20376              0.0              0.0      19205.35769     223911.62108     487480.41130    2.8847869E-10    2.1292607E-10              0.0     4.0512878E+6     527083.38764     6.0417190E+7      263.37843   8.6814613E-5
2011-08-01T00:00:00   501     1           31.0        15249.0     2.9673874E+8     2.4085336E+8              0.0              0.0              0.0     365389.83378        265.72285              0.0      54543.20376              0.0              0.0      19220.28584     227296.98947     486482.91336    2.3906116E-10    2.6621864E-10              0.0     3.0713944E+6     446529.42138     5.2671543E+7     11.5683230   3.8889383E-6
2011-09-01T00:00:00   502     1           30.0        15279.0     2.8994609E+8     2.4455957E+8              0.0              0.0              0.0     364402.15877        265.72265              0.0      54543.20376              0.0              0.0      19239.88908     268033.76960     484890.87885    2.4016605E-10    2.9890528E-10              0.0     2.3969472E+6     467069.18140     4.2913214E+7     2269.66092   7.8065739E-4
2011-10-01T00:00:00   503     1           31.0        15310.0     2.7762663E+8     2.5486906E+8              0.0              0.0              0.0     307932.54578        265.72244              0.0      54543.20376              0.0              0.0      19270.66485     497524.10393     448692.64002    2.2148254E-10    2.2629681E-10              0.0      54504.92127     2.2749878E+6     2.4754485E+7      0.0072759   2.5943436E-9
2011-11-01T00:00:00   504     1           30.0        15340.0     2.7125791E+8     2.6338629E+8              0.0              0.0       5224.30872     255256.95677        265.72223              0.0      54543.20376              0.0              0.0      19307.94493     515907.02062     436037.49941    1.5651839E-10    3.1993999E-10              0.0       1263.75412     3.5697401E+6     1.1305434E+7      0.0035714   1.2967845E-9
2011-12-01T00:00:00   505     1           31.0        15371.0     2.7072669E+8     2.6340735E+8              0.0              0.0              0.0     253403.22680        265.72202              0.0      54543.20376              0.0              0.0      19346.92824     339935.46958     481196.81050    2.3133773E-10    1.8524324E-10              0.0     128367.25703     233531.52873     7.0653021E+6      0.0043256   1.5940848E-9
2012-01-01T00:00:00   506     1           31.0        15402.0     2.5433382E+8     2.7391996E+8              0.0              0.0     8.7977559E+6     238719.75779        265.72181              0.0      54703.49029              0.0              0.0      19392.36112     735368.37923     344622.19198    1.4581479E-10    1.7576008E-10              0.0              0.0     1.4732596E+7     4.1318167E+6      0.0056460   2.0261829E-9
2012-02-01T00:00:00   507     1           29.0        15431.0     2.6898968E+8     2.6422137E+8              0.0              0.0     1.2300328E+6     243962.72378        265.72162              0.0      54703.49029              0.0              0.0      19430.09668     484662.76185     452053.86302    1.6793481E-10    2.3676246E-10              0.0     684970.03267     1.9633351E+6     7.1008952E+6      0.0043855   1.6080332E-9
2012-03-01T00:00:00   508     1           31.0        15462.0     2.5093849E+8     2.7070114E+8              0.0              0.0     1.6347389E+7     247848.79777        265.72141              0.0      54703.49029              0.0              0.0      19472.40209     798888.18918     327234.80304    2.1453153E-10    3.0289167E-10              0.0              0.0     1.9089100E+7     1.5933145E+7   9.7960234E-4  3.4105292E-10
2012-04-01T00:00:00   509     1           30.0        15492.0     2.7082875E+8     2.6127679E+8              0.0              0.0              0.0     240121.53779        265.72121              0.0      54703.49029              0.0              0.0      19509.24699     532284.73534     429444.03065    1.9154801E-10    2.8733535E-10              0.0     184473.46140     4.0438232E+6     1.3309494E+7      0.0037597   1.3648749E-9
2012-05-01T00:00:00   510     1           31.0        15523.0     2.7817875E+8     2.5315462E+8              0.0              0.0              0.0     271980.94279        265.72100              0.0      54703.49029              0.0              0.0      19540.34727     315636.04338     483514.49793    1.7752745E-10    2.2132837E-10              0.0     3.5341400E+6     807903.62003     2.1893481E+7     15.9824516   5.7211512E-6
2012-06-01T00:00:00   511     1           30.0        15553.0     2.7732959E+8     2.5092977E+8              0.0              0.0              0.0     344224.96879        265.72080              0.0      54703.49029              0.0              0.0      19568.81357     248495.25201     485075.36806    2.0207974E-10    2.4338442E-10              0.0     1.6560045E+6     338592.97969     2.4538246E+7     1236.11677   4.4469068E-4
2012-07-01T00:00:00   512     1           31.0        15584.0     2.9790679E+8     2.3596330E+8              0.0              0.0              0.0     340593.06379        265.72059              0.0      54703.49029              0.0              0.0      19579.40469     218772.89322     485534.04202    1.7930295E-10    1.7345812E-10              0.0     4.1704651E+6     597892.91367     5.7799657E+7      701.28519   2.3471720E-4
2012-08-01T00:00:00   513     1           31.0        15615.0     2.9320096E+8     2.3837641E+8              0.0              0.0              0.0     360422.59579        265.72038              0.0      54703.49029              0.0              0.0      19593.61670     225819.12487     484691.57527    2.9838166E-10    1.9520958E-10              0.0     3.4027994E+6     528973.68222     5.1366836E+7     30.0279089   1.0213201E-5
2012-09-01T00:00:00   514     1           30.0        15645.0     2.8561162E+8     2.4286217E+8              0.0              0.0              0.0     343097.97977        265.72018              0.0      54703.49029              0.0              0.0      19613.67652     227881.63978     484019.20979    1.8874368E-10    2.4385035E-10              0.0     2.8131294E+6     443924.42019     3.9816380E+7     13.6370648   4.7625693E-6
2012-10-01T00:00:00   515     1           31.0        15676.0     2.7543138E+8     2.5161694E+8              0.0              0.0              0.0     305181.11180        265.71997              0.0      54703.49029              0.0              0.0      19643.68043     477299.92532     455390.02065    3.2857411E-10    1.6558882E-10              0.0      66248.69315     1.6587947E+6     2.5159038E+7      0.0080157   2.8872638E-9
2012-11-01T00:00:00   516     1           30.0        15706.0     2.5105770E+8     2.7048653E+8              0.0              0.0     1.1059446E+7     253850.45779        265.71977              0.0      54703.49029              0.0              0.0      19685.53959     797842.42763     326157.66678    2.5696839E-10    3.2895118E-10              0.0              0.0     1.9510707E+7     1.1394443E+7      0.0019301  6.8327423E-10
2012-12-01T00:00:00   517     1           31.0        15737.0     2.3907160E+8     2.8534930E+8              0.0              0.0     1.9952180E+7     236701.61779        265.71957              0.0      54703.49029              0.0              0.0      19735.57596     953324.74605     287414.70853    1.9421120E-10    2.2688867E-10              0.0              0.0     3.1051159E+7     5.1900803E+6      0.0036809   1.2645472E-9
2013-01-01T00:00:00   518     1           31.0        15768.0     2.6690937E+8     2.6317770E+8              0.0              0.0      36833.05438     212739.20480        265.71936              0.0      54863.77681              0.0              0.0      19776.51117     456881.45072     465498.31012    2.4508059E-10    1.7776607E-10              0.0      28495.31066     998682.32743     4.5526885E+6      0.0026507  9.8739790E-10
